date,actual,N-BEATS v2 (covariate-conditioned),residual,z_residual,period,zscore_flag,iforest_flag,lof_flag,ocsvm_flag,kmeans_flag,ensemble_votes,ensemble_flag
2022-02-06,0.4021624438742783,0.4011542,0.0010082438742782807,-0.0736868757151853,post-COVID,0,0,0,0,0,0,0
2022-02-07,0.4924221456061577,0.45704475,0.03537739560615771,1.7061211758341173,post-COVID,0,0,0,1,1,2,0
2022-02-08,0.4700597605302544,0.5055571,-0.03549733946974559,-1.9641301333511174,post-COVID,0,0,0,0,0,0,0
2022-02-09,0.433265822108189,0.45501605,-0.021750227891811025,-1.2522353486666362,post-COVID,0,0,0,0,0,0,0
2022-02-10,0.4333686658114175,0.4259073,0.007461365811417486,0.26048833090466483,post-COVID,0,0,0,0,0,0,0
2022-02-11,0.4314633846482787,0.42482477,0.006638614648278696,0.21788212531659643,post-COVID,0,0,0,0,0,0,0
2022-02-12,0.3914080874492195,0.39208168,-0.0006735925507804774,-0.16078084981324156,post-COVID,0,0,0,0,0,0,0
2022-02-13,0.3636922974128714,0.38194272,-0.018250422587128612,-1.0709977752542275,post-COVID,0,0,0,0,0,0,0
2022-02-14,0.4523816014539233,0.42230654,0.030075061453923302,1.431539565855127,post-COVID,0,0,0,0,1,1,0
2022-02-15,0.4459916345948257,0.45371053,-0.007718895405174286,-0.5256221715797736,post-COVID,0,0,0,0,0,0,0
2022-02-16,0.4326753795167842,0.4184692,0.014206179516784212,0.6097688087198015,post-COVID,0,0,0,0,1,1,0
2022-02-17,0.4075632349796878,0.4146194,-0.0070561650203121995,-0.4913026491142301,post-COVID,0,0,0,0,0,0,0
2022-02-18,0.4045653196493478,0.40107247,0.0034928496493477623,0.054978544889093914,post-COVID,0,0,0,0,0,0,0
2022-02-19,0.3883150523840068,0.37553582,0.0127792323840068,0.5358742879627846,post-COVID,0,0,0,0,1,1,0
2022-02-20,0.3769146354500748,0.38033044,-0.0034158045499251832,-0.3027864201923848,post-COVID,0,0,0,0,0,0,0
2022-02-21,0.4484960979260209,0.42940396,0.019092137926020936,0.8627883823227317,post-COVID,0,0,0,0,1,1,0
2022-02-22,0.4268628928800513,0.44429284,-0.01742994711994872,-1.0285094166826383,post-COVID,0,0,0,0,0,0,0
2022-02-23,0.4314427250374171,0.40625826,0.025184465037417114,1.1782798128393988,post-COVID,0,0,0,0,1,1,0
2022-02-24,0.4478400416933931,0.41257542,0.03526462169339306,1.7002811737441887,post-COVID,0,0,0,0,1,1,0
2022-02-25,0.4191751389779773,0.41934317,-0.0001680310220226744,-0.13460032355363966,post-COVID,0,0,0,0,0,0,0
2022-02-26,0.3705159290143254,0.37853903,-0.008023100985674603,-0.5413754711003576,post-COVID,0,0,0,0,0,0,0
2022-02-27,0.3515617917468462,0.36385655,-0.012294758253153792,-0.7625834327465733,post-COVID,0,0,0,0,0,0,0
2022-02-28,0.4092399240966431,0.4058889,0.003351024096643118,0.04763410233233977,post-COVID,0,0,0,0,0,0,0
2022-03-01,0.4092257857601026,0.4053323,0.003893485760102622,0.07572550370918885,post-COVID,0,0,0,0,0,0,0
2022-03-02,0.4136037256788539,0.3849821,0.0286216256788539,1.3562733295785163,post-COVID,0,0,0,0,1,1,0
2022-03-03,0.4294258605943981,0.38954344,0.03988242059439806,1.9394140952826857,post-COVID,0,0,0,0,1,1,0
2022-03-04,0.4246666933932007,0.40615878,0.01850791339320068,0.8325342888979692,post-COVID,0,0,0,0,1,1,0
2022-03-05,0.395813822963438,0.37769538,0.018118442963437953,0.8123655453648229,post-COVID,0,0,0,0,1,1,0
2022-03-06,0.3754412818045756,0.37670365,-0.0012623681954244126,-0.19127062276627638,post-COVID,0,0,0,0,0,0,0
2022-03-07,0.43392326812059,0.41609895,0.017824318120589988,0.7971342772920669,post-COVID,0,0,0,0,1,1,0
2022-03-08,0.4213444248449861,0.44052842,-0.0191839951550139,-1.1193428722176355,post-COVID,0,0,0,0,0,0,0
2022-03-09,0.4155672439598032,0.4022041,0.013363143959803203,0.5661121748941432,post-COVID,0,0,0,0,1,1,0
2022-03-10,0.3976337930297199,0.40573272,-0.008098926970280085,-0.5453021230867174,post-COVID,0,0,0,0,0,0,0
2022-03-11,0.3766750053453068,0.3893924,-0.012717394654693237,-0.7844696776037603,post-COVID,0,0,0,0,0,0,0
2022-03-12,0.3540468783408167,0.35000876,0.004038118340816743,0.08321530833630092,post-COVID,0,0,0,0,0,0,0
2022-03-13,0.3386596108616634,0.3513568,-0.012697189138336618,-0.7834233340402715,post-COVID,0,0,0,0,0,0,0
2022-03-14,0.4028922252512293,0.3819248,0.0209674252512293,0.9599002198918367,post-COVID,0,0,0,0,1,1,0
2022-03-15,0.3713468569595894,0.39922625,-0.027879393040410594,-1.5696344385788377,post-COVID,0,0,0,0,0,0,0
2022-03-16,0.3738687192644857,0.36785334,0.006015379264485754,0.18560785323858608,post-COVID,0,0,0,0,0,0,0
2022-03-17,0.409921170087663,0.3739093,0.03601187008766299,1.7389774650871983,post-COVID,0,0,0,0,1,1,0
2022-03-18,0.3942817110327132,0.3917474,0.002534311032713177,0.0053405799804419705,post-COVID,0,0,0,0,0,0,0
2022-03-19,0.3418594451571519,0.360999,-0.019139554842848128,-1.1170415286749422,post-COVID,0,0,0,0,0,0,0
2022-03-20,0.3261397797733589,0.34588096,-0.01974118022664112,-1.1481967259415071,post-COVID,0,0,0,0,0,0,0
2022-03-21,0.3661594505024588,0.37663853,-0.010479079497541233,-0.6685584276060248,post-COVID,0,0,0,0,0,0,0
2022-03-22,0.3748975037417147,0.37344724,0.0014502637417146969,-0.05079685721413606,post-COVID,0,0,0,0,0,0,0
