user,cluster_id,archetype_type,avg_fs,avg_log_kurtosis,avg_extreme_ratio,post_trend_slope
05b3803d307147fd6d140ce745d0e3ae62696f750ace5cfcfb3b52d589166788,1,B,0.4067,2.664,0.0219,-1e-06
05b7e1fb53a7376040f904de099c68d168771cf92a0df04828cae95c50c6e830,1,B,0.4682,2.6246,0.0237,1.9e-05
05bccbb6d4818d7500d21051b11057a076c01558f02856719896e5a6122c26eb,1,B,0.3379,2.421,0.0242,1.4e-05
05ce39fb671f744cac9c91e9153075bb738e20b9ea88d071566e2061b9a6ed0b,1,B,0.5327,2.9654,0.0226,-1.9e-05
05e37c939e27d59ad7c4a6c01f44d119bf7c4b8bc5b1c2cde40e79807f909129,1,B,0.4023,3.3843,0.0233,1e-06
05e4e753ff324b11f347c81cb986fa6daadc71dae944680fc79a5f25fd42c63b,1,B,0.5406,2.1444,0.0205,-5e-06
05e7e650e30e4b084a852ccdff8277c80946379d43ec1f27ec4378f8b0b58de5,1,B,0.5366,2.7408,0.0288,0.0
05eba03c370a4ee4e01e9a83ef90f7c1d347a19903c6835045b6b6657dceec01,0,A,0.6273,2.1182,0.02,5e-05
05f3a0fb1cb84f112de58f869cd16bcf85cc05ff48e06863deca75074e7a080d,1,B,0.4491,2.7846,0.0167,2e-06
05f711edd178472646c255b63a0267851b4e71b024375069dca606b33bebe591,1,B,0.4568,3.6906,0.0239,4e-06
05f80bd352968559f5e25223c46d29b4a92acf62a3331c9b3cab3d73805ba81d,1,B,0.4417,2.9066,0.0227,2e-06
05f8a96fd27d04f8af9b1205ab8093389036abe49b24627c1a146915039c08cb,1,B,0.5118,3.9179,0.0257,6.9e-05
0600da1817127b398db67ab0f647b8a2338c83fcc59745979349061828b2641e,1,B,0.4124,2.222,0.0206,-1.1e-05
06022047b939743274bd34f9a2724ae08725953b76de44edce1ecff08f6c7cd9,0,A,0.7088,2.6827,0.0237,-1.1e-05
0605448af83ab7bf48e8c02b24ae679300f5253959b47f24665760960ba707cb,1,B,0.4697,3.4897,0.0183,0.0
060593c13b3ba4e700eb25a2969f636e3818be6a25a353ad99c80be34bdff44e,1,B,0.449,3.1352,0.0261,-2.3e-05
060e01c63bc70e625ffa94d8665de8b968327ca5fa2c4df414bd3d9a84112b82,1,B,0.3102,2.7861,0.0161,3e-06
0627d246a001ef71d635b28bae8c7163a7d7faddb38cc8277c08a67a5e6f9715,1,B,0.3569,2.9738,0.0253,1e-05
0637e45bc9870cdbb710183952dd62b3cbd7b722d95390a2e12bb54c8449a62c,1,B,0.3859,3.4935,0.0219,8e-06
0639c0236891f6a811bcf921c5b5b9c42b1f8ecda5c0efe30efb9f3f4b8810ee,1,B,0.4955,3.3785,0.0247,-1e-06
064149733d0874ecf67bf4b7239aea33be0f82662aae54a5deae425640fbe81f,1,B,0.4677,2.8059,0.0223,1e-06
06416dbee29540d99bf45100d40f7ab1ac73d8822af8e4c41908272aa4a0861d,1,B,0.6368,2.3992,0.0237,6e-06
064d3b7d7abcf9ac67f8e9fe82525e2b7c86492e791b4b426fb66470610e4f81,1,B,0.426,3.866,0.0208,-1e-06
0659b666ca5f1179fac04bfd884611776f1e8a6cb66f2677ed994e2c341cc8d7,1,B,0.4963,2.5797,0.0222,6e-06
06706c4bf7e2e47b5f5c7de9d6fd5c0e713a127989d03bc1e5faff3d6ae2501d,0,A,0.7226,1.8506,0.0144,0.000102
0674e7f40090e78dad17e9fa4442f17a1c372f998625445eb808e1df994f890a,1,B,0.4276,2.873,0.0267,4e-06
067fd1021a48865540c7e764fa615c4187193fabdf78e991b6434404d29b687e,1,B,0.4882,2.7429,0.0243,0.0
06803c1fcc128362599888403c6bf92e5a13509e0db421882bed91a6216c580a,1,B,0.5574,2.3485,0.0196,3e-06
0687f978912953e33466d1de8caf0f8d768c0464a12ebc93260736776ea5a927,2,C,0.3231,4.774,0.0142,-1e-06
0688286a50e3ff1291e0aab2f91c089af30b74448fd4d97824508240e567d60b,1,B,0.3259,3.8051,0.0226,5e-06
069120dbd97ff815cb14e28729e2fe50b551e41a50f10054efdf4902e7b8003f,1,B,0.51,2.6079,0.026,0.0
06a534206aa9b178297cc66433112d54c0006e9c2770bcc71d8b2ff7e5285d65,1,B,0.5798,2.6174,0.024,-3e-06
06a6b88fa1d36cd610740a964336eb1dfd6728e8f322b376c37dd7d5b2babb2d,1,B,0.5143,2.4772,0.0217,-3e-06
06b846e04b5ac2f6f30a246fb142362a406de5656c86837e91442568f02ffd5e,1,B,0.513,2.3802,0.0207,2e-06
06bfae43bcf8af9a8c67c40a8d82e5b089b45402bdd757f7ceb34407fe3c3277,1,B,0.363,4.016,0.022,-6e-06
06c712ace88dd9d7fded4d10e4575784ca8b5a7868ae8d40f32cb0eaa7f4c89c,2,C,0.3763,4.1434,0.0201,-3e-06
06c96492a657646e4c8f03c9d729880a8cccfd5639f93391e86244e90697c22f,1,B,0.5695,2.3792,0.0176,2.5e-05
06dcf8b8c11c94fc88fe6de9590c3550202dbb7a73be180d9e2e12836ba37221,1,B,0.6424,2.1955,0.0193,-7e-06
06e187ea0cbb455c793223fee181513ff5f18c217335ba6bc7a729fa56e64116,0,A,0.7577,3.5565,0.0244,7e-06
06e9409c04b51d6d1cd085ed07964083f372b705089475fe3e9acc347c1eb6ec,1,B,0.4355,3.459,0.0239,-0.0
06eafee35a3d4f4ed6866f77e3d8c7e4aeba6d980557daffae069dc93c279364,1,B,0.3347,2.0289,0.0175,1e-06
06eb40c7e298cd950c9d1d3cf14fb2b7f6c6092c7cd57f8e9d58f636f52db369,1,B,0.5405,2.8951,0.0206,3e-06
06ebbe215c513000bda525bccc9ffe15ea343af3dc15c6f5457a44866b1942f3,1,B,0.4911,2.8034,0.0302,1e-06
06ecf2e0f74ae3d1cac6f2210f43eaadbdcd2e176faca89094f2e5e753f88a11,1,B,0.4713,2.5982,0.0286,-4e-06
06effabfa604443f777b37714a42e06a3aea4e94cea9b630f1dab9bbb4a280b0,1,B,0.494,2.426,0.0232,9e-06
06f05387a7e12ace81986ab7e4f9ee2b1145bd0013631b08838954323b83682f,1,B,0.4865,2.3285,0.0177,-7e-06
06f19be312e07c9c70110c2b515dc0d0872b8260588626cc55b87438e5bb2039,1,B,0.472,2.6466,0.0184,-3e-06
06fbe75e1fc4333336b2ba26426b9249c681b462246ad98f6853ac8cbdd54d4a,2,C,0.4926,7.1276,0.0204,0.0
0707ce4a36e28c654ba068f4113fea58b1da47ed993234baf1b41489fe9b979b,1,B,0.3411,3.5811,0.0211,-3e-06
0709e3c89faa939c51f4c010f87df21ab7f05d9b5d5c9f30fee2a2b215aff838,1,B,0.4699,2.9995,0.0224,-5e-06
070c0dcb78b8ff226267e3da9db83db1642ec4128a330542e89f9951ebd8375b,1,B,0.5029,2.2916,0.0188,-5e-06
070c75d1c4ee0ff92aeacb4eec5e9e152451eed7b1275bca832c8eec5b927111,1,B,0.4397,2.3711,0.0211,2e-06
07135322336a0bfa23960b1186710a050ed8b5fe4be5b53b94c92bad8704d502,1,B,0.4337,3.0104,0.0252,-3e-06
0719a4a72fa7698b5488af8d5a2923ecf57680d11c0dfbbac0cede20b66b9c06,2,C,0.3692,6.8643,0.0089,0.0
071de9a3e188a91aa93ef510d708ee035019aba17f3e8d2591b4f573ce2c2ee1,1,B,0.4304,3.2906,0.0221,1e-06
071f4ecf956fd7c0f8f12e3ee2ffbd27001de347b2cb133385c4bae9906dabe4,1,B,0.4599,2.8916,0.0239,4e-06
0720fb7d96e715ff0de32a240ad0cc3ce4b53298ac19b4358e34300d83214717,1,B,0.5992,3.0046,0.0181,0.0
07220cc199cb597714ab1fb2526e270b663b594f17eca00f878db3ed55af2459,1,B,0.4612,2.9103,0.0245,2e-06
07292ae1e86b1d1c2de6f1f785af3206c43d82931827f6c3f020c60b85321a03,1,B,0.5144,2.5568,0.0248,3e-06
072c1d38b0a2e2d8f5e2b976f33e29396b35cdd63344771e9dd409cbd7c58fbe,1,B,0.4425,2.5489,0.0261,2e-06
0730debc40513af31db525fb9bac739cca88040fec2c4e981449a4abb4fc5432,1,B,0.4198,2.7501,0.0215,1e-06
0740ef60a8977c2dd9eff0cbe8c0808bd800108079b72f26209405b6f536b3fa,1,B,0.4287,3.8307,0.0199,-4e-06
07455a90cd2504e7aa5067d8b77c319d206294c4067d16223c5206b6cb810fb9,1,B,0.5033,2.3269,0.0217,-3e-06
07474b1318122bef9f8074564d5accddcf4d20b9a2d507ea57692d7cef390d16,1,B,0.4581,2.4779,0.0223,3e-06
0749f4c500535af84d5b7350991376538bfb79276e11cd5a1a4cfe4772419666,2,C,0.3449,5.1324,0.015,2e-06
074e2584b3a2b1280d094f74f104aaba202bb6a48f075949c3e02b44388d487f,1,B,0.4889,2.7138,0.0252,2e-06
074e399fefd30747437cdd3a1c7a38671740e7156eaaaa4d47de14f596b09a64,1,B,0.4271,2.9277,0.0274,5e-06
0759ff8980cd5abc344957d85dd848710481ae340b4f4ae820a30febc86f0f60,1,B,0.4595,3.001,0.0244,2e-06
0761b3fc16aea2865065ecdb35f0cdfac3f56f53ccb9afb1ee22f4fa9ba15621,1,B,0.4188,3.5448,0.0168,-3e-06
0762d2e7f357f1e67ec2855c41391a395c71d5bcda4bea62c6773c7e1eb5018a,1,B,0.5025,2.3269,0.019,-5e-06
0769e8dff8639f31cf113c6ef6d5799319f57526bcfee1ccb6e6a6e713c1d039,1,B,0.5258,2.1443,0.0167,-2e-06
076a554af9272f6e26f3a24b80ca6200bdea9bad88006d376077070b635a9e2c,1,B,0.4037,2.733,0.0267,-5e-06
076dae921483aa58252cef6b012d97c5efcba3770139c4b1431230d42e638444,1,B,0.5382,2.3165,0.0189,-1.8e-05
0774829cba433be96cff7b98485cec7eebec83980f1ce76bac3d9865e3977d26,0,A,0.7702,3.4085,0.0255,8e-06
077c948d25a60cab94bb654b11077f658f541d200efb2a1260d60b43e872b59e,0,A,0.745,2.534,0.0171,-3e-06
078349b3a6331b3bf06c60388586e5e4d2a694739f232e7d73ab8d39e76acf88,1,B,0.4417,2.3982,0.0211,-0.0
0783a1cdbce59acc01ad2ef3fe56380d5cde47f4fc974d630b9da7d21e3579a1,1,B,0.4193,4.0714,0.0236,0.0
078e993f1207155f73eb338c003f8aaf991eedc5e4af214c2ffcc4e94f4370b8,1,B,0.3761,3.4334,0.0245,6e-06
079167cca14ad1e5c9571714c3b0dceedb595990545c87e9361b68cc564b7b9c,1,B,0.5514,2.2299,0.0138,5.5e-05
0792b1fb0b3dacefd8ff54a23ef76df61e70ae5860a4d42e76735176126d28ea,1,B,0.4687,2.53,0.0193,4e-06
07a33a266764e620308d70c3c506364c5106159a08bb54a18dd17708f38649be,1,B,0.5421,2.382,0.0181,9e-06
07a5276824e06ba06a0e3aa36f9207daa76599c5e42fd53d2e0f789eac9f6c98,1,B,0.5709,2.5543,0.0228,6e-06
07b14678312d1637068e86514deec15715798ddad021fa1e94b25a7a942ea59a,1,B,0.4788,2.0734,0.0177,1e-06
07b48a58f6464dd171f97d4c64d63963a0d02cab053ea438d66a754d43314f30,1,B,0.3803,3.7997,0.0249,8e-06
07b876019e3461d9784ba49000f9774d74d9b8897aacc9397d6d02029d98302b,1,B,0.3905,3.093,0.0272,5e-06
07ce967e53a6169abc3387ae6d085c7b6fc8f6a623e037ea8bf049b02ad4e3fd,1,B,0.5215,2.1157,0.0178,4e-06
07d1931d7def76f3293aeacb80538186412fdd9bfe844c1bdc17fdabdf8f0112,1,B,0.3538,2.9468,0.0276,-1e-06
07d32cc9a401fe65a8cb01028b2ae1abf089385582b7cb9e62b395e0ad3d3456,1,B,0.4198,3.086,0.0228,6e-06
07db8092d162d5b6701faf5d32b2a9b4d03ffbf8a2815bedffa5b9dfddc4c8d3,1,B,0.4244,2.8687,0.0236,-1.5e-05
07e114c1dc7db7a2f4fabdfc5c0c1e77e75a0b2ec6adf5c813f4247c90ebd9c2,1,B,0.4877,3.341,0.0203,-3e-06
07e3dd06362632491ccebee78e645b94b8f386089638825c0b181c27f1ddd4bb,0,A,0.7437,2.5038,0.0273,0.000123
0802a59f6eb6b23aced929fea8b21b03321d9d2c757cc91bb8501997fda3e711,1,B,0.4705,2.6509,0.019,8e-06
0811e00c0de2dd997950b8408881a8550ab79e5f3119548f9d1d7b28433b1e6e,1,B,0.6179,2.9121,0.0314,7e-06
081cbd6ffc8eadd564341d8c13616bd1365dcedd422e0649cd83898b7afa35b8,1,B,0.455,2.8478,0.0271,1e-06
0827b7ae8efead786706e186dfcb74fd7db7cc375256fe4e57b6c59f7c9d95ca,1,B,0.3792,3.4055,0.0231,4e-06
082a309bff08ee51b830fc325316839d4deca7cb0bf7c27c9728874978227b7f,1,B,0.4821,2.6498,0.0206,-1e-06
0837395e30581defbc13a14312b42f3ff413af9bb1980be51fa9104eb86727ca,1,B,0.5,2.8052,0.0232,1.2e-05
084561286a565b181ee7355c41e72598d4fbb68bfd971eeb3b190d8eca5e18d1,1,B,0.3697,3.6023,0.0191,-1e-06
0848a58faaa1a519901a1f65269f55a0f1dc7a6fa808fb98744bde9492942a20,1,B,0.5625,2.2812,0.0185,-3e-06
084ac51ce36a439fee9391c7049cbb566d96adb186b2f5328fe60a814d0347db,1,B,0.4602,3.0759,0.0244,-1.1e-05
084c40cf2e7efbc376a553b56bc4a0218eb183dbfa83e466c387859fd16b3874,1,B,0.4655,3.0272,0.0239,0.0
0851b14520e22aed13b8c1feb712252a66202e152abe6b692aeffe56fdca782d,1,B,0.5678,2.6489,0.0248,-6e-06
08545f9c1ceab5535035ebb879c0b0c2d9c749958e0065491df2369cb2356903,1,B,0.4424,2.9669,0.0254,3e-06
08561c3a7664a2dda809133fc3ad0a157ac3339e507536f8ed6afcc5bd2f43ea,1,B,0.3969,2.4824,0.0226,7e-06
085e638f901a93d163b6c4c379b6a1bea78619819c2f063a0487214a54850f35,1,B,0.4072,2.1005,0.0185,0.000105
0864f38370a7bef2042513c46a7f96e7ec373489c86342e247e331cec694b0cc,1,B,0.4138,2.8326,0.0225,4e-06
0880491046e22402610f8e0e82f186d94bcc8130a169d1c9afeef0a6cc2a1922,1,B,0.4207,2.4745,0.0201,2.2e-05
0884319e8ed3e8020da2dabedd0670b5c44636289ab51f868ea43b69d1f6dcf7,1,B,0.4792,2.6783,0.0244,3e-06
088b319c87bb26ffb1eebe08c28f87bfc5631863609c38cc0e9fca2b893a4450,1,B,0.5969,4.2001,0.0225,3e-06
0894dfdb0a7273d3d785e76a59794685735af18b029f24343d913f920f171c10,0,A,0.6265,2.0997,0.0174,3.8e-05
0899174c1fb07da10ec26281860064bbf29a3b46c9896ea275eab2f538d7f471,1,B,0.4208,2.9986,0.0228,7e-06
08995110c3e7b905e168b2b6617b350937b5717379a60cdd84c17d2b627de93a,2,C,0.4038,3.6039,0.0158,-1.7e-05
089a1d1f9dfd1ed424e1e25ed8ee1d2713931bad27196fcd9c0fc1dbc24670b4,1,B,0.3776,2.8856,0.0238,5e-06
089e07415d68bf81b436c188046d5cd123efc8f9288bf7bd8f04035bd85f7dbb,0,A,0.7256,2.8578,0.0278,1.5e-05
08a296f9e579684f94ebd98c93cfbb51efd17dc2b741ba1316012452604cd29a,1,B,0.4117,2.72,0.0214,-2e-06
08b0b8b2551f9c90539441372a3a58ffc376ff2fe41cc2b79baabc02921739a4,1,B,0.5017,1.9837,0.0159,2.6e-05
08b13e8baea8adcbf1ec5cb35f2c2d3b4484d68718febd209662d322cd43c854,1,B,0.5567,3.4108,0.0293,-4e-06
08b3cfa3bdcc02d057911caa3c4e4482fa88c59176820b9cc7a1be6ade885dba,1,B,0.605,2.1563,0.0182,6e-06
08c09b49d61ec693551285a1caa3c8726af99a07cdafa3ce0ae6965465c67890,1,B,0.6188,3.3083,0.0236,3e-06
08cae6bb461092126fcb53a73f9f249a48030403a0a04e859f186076b8a001bc,1,B,0.3873,3.9092,0.0222,-8e-06
08cbc5e7e9fb415bc84e717a2867eb8f23c6667dc2be78f6cc69a88343a48513,1,B,0.4873,3.227,0.0243,8e-06
08d67f7d7d396fc99e7164787f1a8a81c28396a2182daf9c017003ba41283e72,1,B,0.4264,2.5776,0.023,-6e-06
08ea0818e5896a860fd4b77851096ffdcc10a8c391ce6a0751dd30fd17452f05,2,C,0.4723,4.1469,0.0159,-1e-06
08eb048017c312dc69735d8f16a17b66e639da85f002bb4c4d3e41327b5f79c7,1,B,0.4875,2.6106,0.0192,2e-06
08ef9511183547e4ca3755f5ac687257693f98fb3ad7e60534ba8e5d793467ec,1,B,0.5342,2.9454,0.0243,-2e-06
08f040c05341a2fc122f7cdb2dc98aaf0fa8305efe147e5c269e9530311c9edf,1,B,0.4461,3.9716,0.0242,4e-06
08f4679301067dfedc80b57f8d8dbe18e3cfac2433239b52536630e732a8ab88,1,B,0.4726,2.5271,0.0246,3e-06
08fdadca1b00aaa991e5efa13fbcb139c419759ff4b74ac92c22a171e4056bc6,1,B,0.4008,2.7829,0.0235,2e-06
0903224097a2f540a49571b5d0f764237ed1f34ed1894930ee2f8650ea574b6d,1,B,0.434,3.0156,0.0251,-5e-06
090d69d140bc5aafe47827678738cdebd45bc8318f7cd7c56bdee414f9c6cc27,1,B,0.5244,3.3988,0.026,-6e-06
090f7fe6804d67a03e222308f377bebe4b7b60d32781741b54984a2411417133,1,B,0.6302,2.7502,0.0198,3e-06
09105ec046df43598b208a498d7cd35b458cd40cb4ff64fe5b63cdb42ea0159e,1,B,0.4203,2.8124,0.0254,1e-06
0914bb02a927802c5c6f32ca0cdf56f5c79feea918a670aeb2e7d409aa5015e4,2,C,0.4095,5.2602,0.012,-2e-06
0916a45ec26faa4170bab349a757862232c7f454360c22f4f8c2be42479b13d4,1,B,0.5104,2.8711,0.0247,3e-05
09186422bff676054446708af977191848a72f6fed682eae72b0757ef0e08110,1,B,0.4825,2.8528,0.0239,-1e-06
091ae6e5cd022e20ef8a35e4a5e65ef35bb22939d4c3ec7ff4c0d82b686ea520,1,B,0.5504,2.1407,0.0189,-8e-06
092049f48988ac79ee098a058b7474d9943a6e7f2166d89124162567c0a47ea9,1,B,0.4012,2.7835,0.0252,8e-06
092d76d67fa4b959a3adba98a00b2d3843221e7170b789007594e249653f304b,1,B,0.4403,4.196,0.0211,-4e-06
093c0025669a29908144153a1dafa6d25082d0cb81f613bbdc1c1e4cf0205584,1,B,0.5845,2.2513,0.0193,6e-06
0950bec77612639d1f2788e052e7e00cc5ca34c8791f9eef2881cc62d6819080,1,B,0.4934,2.3458,0.0185,3e-06
095c8412ff2e042791661f2f45f37c5c2a69d89c94cdeddf818207a33eb2de85,1,B,0.4474,2.411,0.0224,8e-06
096d1f0a219f503119443619d4683efe0918c41aba12cec23a0a8ed1a445bc17,0,A,0.6509,2.4337,0.024,1.1e-05
0973ef25c4886c6b807af3b2dcb85373f4b26a8165fa613456b8fd3d8ff1d1c2,1,B,0.5356,2.4076,0.0214,2e-05
0982645a9a1b0aee253200181fb9765fce388dfee4aa92987df9f8915bcf9605,1,B,0.4262,3.0621,0.0257,1.5e-05
098d0a501f149d386971237f7d5d12a85e7676ea87a4928f7da8e293825b5a0d,1,B,0.4053,2.7932,0.0244,1e-06
09954c36c7d6ee7f4c62ac931a06f3c8f6830b7603a5269dbc9cca3fa3f02ffe,1,B,0.5954,2.6522,0.0167,1e-06
0998e90f3513019f219fe148ec4d183e47483da6aaa424bcaa66a33e36b00829,1,B,0.3927,3.2727,0.0192,0.00012
099caa2dc4452190ffddbace6de9b88327ed9dde999f26d45d4e7ab3396f2bf0,1,B,0.5283,3.0715,0.0245,2e-06
09a4ea38677888c9101ef66ea9958ced4bd23679235fcf4e4fb703e8dfc2c29e,1,B,0.4161,2.6673,0.0224,3e-06
09a965031dc13e1f3cfe8a9b2e177b1c32cf4c4b34eed6c4627aabaa9039c0f5,1,B,0.5445,2.5361,0.0228,5e-06
09acaa34d92a40103011964e3ce0554234609dcc5393bef7364fde7c92a556f2,0,A,0.6967,3.1583,0.0271,1.4e-05
09b0f9da22a77a37438287d8f96dda75801bada1ed8e6f486ed4f3df2aa8582c,1,B,0.5773,3.296,0.0222,4e-06
09b1e2a35dc8b665044f7dbc6af3abf4eb52fd2787bf75f75e6db790154f4ff8,2,C,0.2775,5.4704,0.0085,-3e-06
09b3c4a58f00ed457c7b510c16fffa5d7bbf7ed990fba76301a2849db1987733,0,A,0.6763,2.6694,0.0251,2.6e-05
09b700522d82d3d2633c8a7b7990d90564ed3c871d9289725588cc9e5fbfdcdc,1,B,0.4213,3.3131,0.0262,-0.0
09bad29f15633900768f571249d7d22c6706d8b42d247d651371757a64c334fe,1,B,0.4596,3.2679,0.0173,-2e-06
09baeaac79d3a7dd08725c8445d58539164ed4ce2ae983aa1155a4049baa7c95,1,B,0.4972,2.632,0.0209,1.6e-05
09c069eb440169c4950120e982c28675a349a8da27305f65c7e6901983b024aa,2,C,0.4895,4.3656,0.018,2e-06
09c77ab96c1aacf5ec8b32b3f5dc73aff08bf411bd6fc7884046669118cde9db,0,A,0.7993,2.4538,0.0229,0.000203
09cd691aadf39471e52f225e2ca971d7f4183340e9f44fe214eda2d15f174386,2,C,0.3488,3.9822,0.0199,-2e-06
09cf83551a1b0358ac3c951f8535b84a06d8a8d83910fabdadfdf2c5aafaf731,2,C,0.3903,5.712,0.0099,-0.0
09dfbac18f2b867ebb87dcd77d7bf245cebd95aa4799e420e55ee1c099c94f82,2,C,0.3133,6.7344,0.009,-0.0
09e043ed35a00ba5b519a8caa836f278a08d7a6db6e4972d67e3a5be3b5d4dd5,1,B,0.4808,2.3217,0.019,-7e-06
09e951066235c8e5f3ecfb694d8f00ca1d63f0e669758a5d41573f5fd426337b,1,B,0.4989,2.0903,0.0179,1.4e-05
09f1606e3571cc5c88b1e19581ae71d905c44ad0f21a4fb808f2921ff47534b3,1,B,0.4607,2.7115,0.0252,2e-06
09fb97267204e97d5b045f7a12c486cb809215f30fba83735c8dd3df08e3c62a,2,C,0.2461,4.9725,0.0171,-0.0
0a0145d868a5bb0026b5056aeb3f56dfc8a101e3020913a5fa456c894ea128d6,1,B,0.5151,2.8502,0.0238,3e-06
0a0c1d582a8dc7e91ceb6216390b88a5cb8efe153320418b1e7fb2bb3eef21c7,1,B,0.5469,2.9006,0.0213,4.8e-05
0a12957391483d77c342823805e69b5e85a741d19c1d1d36a326ff49f3c1d38f,2,C,0.3743,4.4555,0.0116,-2e-06
0a19796d5754b68555cf12a5481ceefa181686fc480e6dfa3918f1e34063a113,1,B,0.4704,2.8016,0.0252,-3e-06
0a1ce807ba7cff2f2bf5f949649d1cf219c5e5d2ed8e5144bc6d70dddd3689da,1,B,0.4997,2.3782,0.0204,0.0
0a219fe2bfe796a81e5187f3df18fc531d2f0c75ca756e1773ec9d7b08d1d8a7,1,B,0.5275,2.667,0.0233,-1.3e-05
0a21f9a6cda66efdaf41611a04a59d03739df28f835b359810fda81a7f91f34d,1,B,0.678,2.3378,0.0201,-2.8e-05
0a22fda9154db9de585c579850371597fb3d314cb20704b3e45be24d8f5caa47,1,B,0.4642,1.9247,0.0153,6e-05
0a234406271555c9d69be964ba9ffeaced844de0421f6068c250904f75e23c4a,1,B,0.4044,2.7703,0.0236,1e-06
0a2d819ab31f1e7bfdb0926a8ba13f1ec07672c14a4c84ca946f11c418d3e976,1,B,0.4101,2.9348,0.0254,1.7e-05
0a2dd215b3fd612294e0d99af53a2a7d47b669fda775d3e177943062d73bc0ca,0,A,0.9856,3.5237,0.0267,0.0
0a33b4a282741e7bb4093965b922d80bd1c9b8fb615528556ce1327ceac4efd1,2,C,0.2715,5.6603,0.0076,-1e-06
0a387a07f48ab85e0a6d9e0ec2ba81df1765c1c96b8c3f7e701eef74e43db18b,1,B,0.3845,3.6996,0.0231,2e-06
0a45e4d183f8d04f1b10b3809d1d5724c70358ed8af2f7c9a324fc0a47da3174,2,C,0.4379,5.5243,0.0141,-2e-06
0a6e355111458645c0d7f81ee4178b9cf50b6803197ae08b0f82371135dc264a,1,B,0.4153,2.7418,0.0243,5e-06
0a6faa1f9893028fb42dd92a06fccb8684faabdc8b4b187e58115058a6fa5c5a,1,B,0.448,2.731,0.0252,9e-06
0a730af8f8089e84d8cdf29c23f81d7ee8379c316631922481578b1b9e9ecc7e,1,B,0.6402,2.2365,0.0195,-2.5e-05
0a7795a396664a798edc3b02b28d85d7abc4e59fb7460bec746c7f5a77c9e9bb,1,B,0.4256,2.9644,0.0201,-2e-06
0a8081b3f219651ecd54bdf38dd52deead7640f0ddbab0a4e350f17e4f631b23,1,B,0.4138,3.836,0.0219,-1e-06
0a8daca9c113fadd4164adf568a564986c1c76865f53bce63bd3f5fa693fc232,1,B,0.3898,3.4441,0.0251,-2e-06
0a9937ade91b973dbf1d88f311cc883a553aa2f309513878c2fd1f5c7c2d7e31,1,B,0.5426,2.7968,0.0169,1e-06
0a9f030f93fc46f070962df3475a50c4d3a8f85145e088ecc4c0a8a331569055,1,B,0.3984,2.8972,0.023,6e-06
0aa05cf90d9bf396b9d33eee6309f810258c78a969ceb679db40119f2ad55ead,1,B,0.3717,2.5093,0.0164,1e-06
0aa2fd140b7822b54a2f02240590a0d31d3508eba15469c003f7ed426889fde8,2,C,0.4507,4.2884,0.0192,-6e-06
0aa6a41c8480e7082445f469776f9d01c5fb2855d6b08d126755fa53b0636a41,1,B,0.5024,2.1278,0.0195,5e-06
0aac575aa4c7d2107da0ab61257ba922d033aed4a062b4ad526e0926499a8d3d,1,B,0.5076,2.4303,0.0211,-6e-06
0ab97342b09e83f84ba89dd4f54e8875a964f7ee451626d4705727186108a8f7,2,C,0.458,5.6002,0.0147,-2e-06
0aba543865e11d64fbbce14b384e2c7de9cf2894f3c3f82f0a4f6756346c1a5e,1,B,0.4635,2.8518,0.0225,1.3e-05
0abab75333c41cd116932690acb325dbf038828102166fcebe3c90f92eca328f,1,B,0.4897,2.442,0.0214,5e-06
0abe298a43c5d9a5e3793d427f46aaed88d8cc14a46cf47fab76ddaa30b82797,1,B,0.5005,3.2411,0.0228,1e-06
0ac2d61c2d9122519df5103c0b35c1cf87d5d360644df417139e2fd03f71daef,0,A,0.9989,3.9478,0.0205,1.6e-05
0ac4b2408e8b1be203e1568bb192f18b0cbf18116981aa3d69da83bbaafeb6b6,1,B,0.5279,2.3456,0.019,9e-06
0ac89a1c8fa008c84df0f394b06c2801cd017a0304810ee00f563e42483dfe2d,1,B,0.4092,3.3228,0.0251,-2.1e-05
0acc9beb85ffcc7b564b20431c5378b2a2af45736761bca571e54d0fa7766d66,0,A,0.9976,4.1926,0.0175,2.1e-05
0ad3ceb6017907cfb441b486771b2a3e6e4021b7d4b0a69e5a1531c59b6ad721,1,B,0.5014,2.8395,0.0254,8e-06
0ad45abcb9b258bb8ff49400b765dd9862798f34c1ad70f00aa41dffd74dd2c0,1,B,0.5428,2.4923,0.0251,8e-06
0ae0722175a53761799ae2ecdd9b3ea36d570ab510375d378b76d1e53724b965,1,B,0.31,3.656,0.0271,1e-05
0ae73f2846558867f15e8c2b8acc2184591d65709431e89fd6867a22c6fd2775,1,B,0.5046,3.2453,0.0181,-3e-06
0aed1175a9320d076837cf87b8c55d53f4181a4099896a8443c88916e9c95d2a,1,B,0.49,2.2872,0.0194,5e-06
0aefb722ca37f12b6b1729c9931a868f51d87a366838523165f8362bcee25cc2,1,B,0.3142,3.5618,0.0242,8e-06
0af0a01e522b8766e060b103ad395af2c9471773bd1cb3b2abad50140ca8093e,1,B,0.4603,3.1215,0.0258,0.0
0af0c9427c38bb3e39cf4cd607fbc80f14af3aea1b9d4b7516b429217fcdef99,1,B,0.4221,2.8056,0.0243,5e-06
0af5f53c5c6098f84f514c593a787f8f939014d3e14bfc6d0221adf5fba97798,1,B,0.4548,3.5856,0.023,-1e-06
